SURVEY,DOEID,REGIONC,DIVISION,LRGSTATE,TYPEHUQ,MQRESULT,NWEIGHT,HD65,CD65,ORIG1FAM,LOOKLIKE,SCALEA,SCALEB,SCALEC,SCALED,SCALEE,SCALEF,SCALEG,SCALEH,SCALEI,ENERGYAID,AIDADDRESS,NOPYFIX,NOPYFIXREST,NOPYFL,NOPYFLREST,NOPYEL,NOPYELREST,NOPYGAS,NOPYGASREST,NOPYFIXAC,NOPYFIXACREST,NOPYELAC,NOPYELACREST,SOMEPY,NOPAY,MTHSNOPYJAN,MTHSNOPYFEB,MTHSNOPYMAR,MTHSNOPYAPR,MTHSNOPYMAY,MTHSNOPYJUN,MTHSNOPYJUL,MTHSNOPYAUG,MTHSNOPYSEP,MTHSNOPYOCT,MTHSNOPYNOV,MTHSNOPYDEC,NTIMEWOEL,NDAYSWOEL,SQFTEST,MEASURE,TOTSQFT,TOTBASESQFT,TOTATTCSQFT,TOTGARGSQFT,TOTRHMSQFT,TOTHSQFT,TOTUSQFT,BASHSQFT,BASUSQFT,GARHSQFT,GARUSQFT,ATTHSQFT,ATTUSQFT,RHMHSQFT,RHMUSQFT,TOTCSQFT,TOTUCSQFT,BASCSQFT,BASUCSQFT,GARCSQFT,GARUCSQFT,ATTCSQFT,ATTUCSQFT,RHMCSQFT,RHMUCSQFT,ZSCALEA,ZSCALEB,ZSCALEC,ZSCALED,ZSCALEE,ZSCALEF,ZSCALEG,ZSCALEH,ZSCALEI,ZENERGYAID,ZAIDADDRESS,ZNOPYFIX,ZNOPYFIXREST,ZNOPYFL,ZNOPYFLREST,ZNOPYEL,ZNOPYELREST,ZNOPYGAS,ZNOPYGASREST,ZNOPYFIXAC,ZNOPYFIXACREST,ZNOPYELAC,ZNOPYELACREST,ZSOMEPY,ZNOPAY,ZMTHSNOPYJAN,ZMTHSNOPYFEB,ZMTHSNOPYMAR,ZMTHSNOPYAPR,ZMTHSNOPYMAY,ZMTHSNOPYJUN,ZMTHSNOPYJUL,ZMTHSNOPYAUG,ZMTHSNOPYSEP,ZMTHSNOPYOCT,ZMTHSNOPYNOV,ZMTHSNOPYDEC,ZNTIMEWOEL,ZNDAYSWOEL,ZSQFTEST,ZMEASURE,RHMSQFT,ATTSQFT,BASSQFT
2005,46,4,9,2,5,9,23793.7781344,1093,865,9,9,4,4,4,4,4,4,4,4,4,0,9,0,9,9,9,0,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,99,999,890,1,830,0,0,0,830,623,208,0,0,0,0,0,0,623,208,0,830,0,0,0,0,0,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,0,0
2005,47,1,1,0,2,9,14540.7810634,6202,721,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1450,1,4045,945,945,0,2155,2155,1890,0,945,0,0,0,945,2155,0,1156,4045,0,945,0,0,0,945,0,2155,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2155,945,945
2005,48,1,2,1,5,9,59391.0340265,4878,1283,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,200,2,1216,0,0,0,1216,1216,0,0,0,0,0,0,0,1216,0,1216,1216,0,0,0,0,0,0,0,1216,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216,0,0
2005,49,3,6,0,4,9,18135.3161825,4338,1317,9,9,4,3,3,4,4,4,4,4,4,0,9,0,9,9,9,0,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,500,1,955,0,0,0,955,955,0,0,0,0,0,0,0,955,0,955,0,0,0,0,0,0,0,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,0,0
2005,50,2,4,0,2,9,29467.6118395,4627,1508,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,288,1,2304,1152,0,400,752,1904,400,1152,0,0,400,0,0,752,0,1904,1552,0,1152,0,400,0,0,752,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,0,1152
2005,51,4,8,0,4,9,3908.1861218,5870,560,9,9,2,2,2,4,3,4,4,4,4,1,1,0,9,9,9,0,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1000,1,594,0,0,0,594,594,0,0,0,0,0,0,0,594,0,0,594,0,0,0,0,0,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,0,0
2005,52,4,9,2,2,9,24261.8102616,912,1370,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,2500,1,2584,0,0,400,2184,1492,1092,0,0,400,0,0,0,1092,1092,746,1838,0,0,0,400,0,0,746,1438,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2184,0,0
2005,53,2,4,0,2,9,23022.8644048,4920,1559,9,9,2,1,4,4,4,2,4,4,4,0,9,0,9,9,9,0,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,1147,0,0,250,897,179,968,0,0,0,250,0,0,179,718,179,1147,0,0,0,250,0,0,0,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,897,0,0
2005,54,4,9,2,5,9,24273.8508623,1234,1090,9,9,4,4,4,4,4,4,4,4,4,0,9,0,9,9,9,0,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,524,0,0,0,524,0,524,0,0,0,0,0,0,0,524,524,524,0,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,524,0,0
2005,55,3,6,0,5,9,17859.6834796,2138,2185,9,9,2,4,2,4,4,4,4,4,4,1,1,0,9,9,9,0,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,640,1,552,0,0,0,552,552,0,0,0,0,0,0,0,552,0,552,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0,0
2005,56,2,4,0,2,9,35902.1467481,4972,1496,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,3839,563,1638,0,1638,1638,2201,0,563,0,0,0,1638,1638,0,3839,2201,0,563,0,0,0,1638,1638,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1638,1638,563
2005,57,2,3,0,2,9,27565.8422270,7974,587,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,2200,1,2736,1368,0,400,968,2302,434,1334,34,0,400,0,0,968,0,2336,434,1334,34,0,400,0,0,968,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968,0,1368
2005,58,2,3,0,2,9,36130.3708379,5571,900,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,6300,1,9243,3654,0,650,4939,8593,650,3654,0,0,650,0,0,4939,0,8593,4304,0,3654,0,650,0,0,4939,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4939,0,3654
2005,59,1,2,1,2,9,26873.5024784,6602,898,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,4450,1375,850,400,1825,4050,400,1375,0,0,400,850,0,1825,0,4050,400,1375,0,0,400,850,0,1825,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1825,850,1375
2005,60,2,3,0,2,9,24906.7058615,8001,565,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,4000,1,4352,1234,0,650,2468,3702,650,1234,0,0,650,0,0,2468,0,1114,3609,0,1234,0,650,0,0,743,1725,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2468,0,1234
2005,61,3,5,0,2,9,37175.9277287,6372,585,9,9,2,4,4,4,4,4,4,4,4,0,9,0,9,9,9,0,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,1186,0,0,250,936,936,250,0,0,0,250,0,0,936,0,375,1186,0,0,0,250,0,0,0,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,936,0,0
2005,62,1,1,0,2,9,13124.3032586,6793,707,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,2700,1,2080,790,0,250,1040,1633,448,593,198,0,250,0,0,1040,0,366,2080,0,790,0,250,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,790
2005,63,3,5,0,1,9,29961.7074658,4055,947,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,524,0,0,0,524,524,0,0,0,0,0,0,0,524,0,131,524,0,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,524,0,0
2005,64,1,2,1,2,9,29556.5137976,6656,931,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,5000,1,3564,891,891,0,1782,668,2896,0,891,0,0,0,891,668,1114,891,3564,0,891,0,0,0,891,0,1782,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782,891,891
2005,65,3,6,0,2,9,27601.0099129,1505,2650,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1634,1,2123,0,0,400,1723,1723,400,0,0,0,400,0,0,1723,0,1723,400,0,0,0,400,0,0,1723,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1723,0,0
2005,66,1,1,0,5,9,19360.1734614,7607,489,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,430,0,0,0,430,430,0,0,0,0,0,0,0,430,0,0,430,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,430,0,0
2005,67,2,3,0,2,9,7299.9904716,6791,791,9,9,1,1,4,1,4,4,4,4,2,0,9,0,9,9,9,0,9,0,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,2704,704,648,0,1352,1127,1577,0,704,0,0,0,648,1127,225,0,2704,0,704,0,0,0,648,0,1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1352,648,704
2005,68,3,5,4,2,9,5446.6428525,1214,2523,9,9,2,3,3,4,4,4,4,4,3,1,9,0,9,0,9,0,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99998,2,1584,0,792,0,792,792,792,0,0,0,0,0,792,792,0,1584,792,0,0,0,0,0,792,792,0,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,0,0,1,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,792,792,0
2005,69,1,2,0,3,9,20318.8699120,5752,1049,9,9,1,2,2,2,2,2,4,4,4,0,9,0,9,9,9,1,9,0,9,1,9,0,9,1,0,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,3221,588,588,0,2045,877,2345,0,588,0,0,0,588,877,1169,460,3221,0,588,0,0,0,588,0,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2045,588,588
2005,70,1,2,1,4,9,7044.3360218,4974,1259,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,2,437,0,0,0,437,437,0,0,0,0,0,0,0,437,0,0,437,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,437,0,0
2005,71,4,9,0,1,9,30402.6847931,4332,402,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1350,1,1352,0,0,0,1352,1352,0,0,0,0,0,0,0,1352,0,1352,0,0,0,0,0,0,0,1352,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352,0,0
2005,72,4,8,0,2,9,27556.4004223,703,4246,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,2650,1,2253,0,0,400,1853,1853,400,0,0,0,400,0,0,1853,0,1853,400,0,0,0,400,0,0,1853,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853,0,0
2005,73,1,2,0,4,9,30199.0354836,4811,1418,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,800,1,1022,68,0,0,955,1005,17,51,17,0,0,0,0,955,0,1022,17,51,17,0,0,0,0,955,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,0,68
2005,74,1,1,0,2,9,15840.7364315,6678,770,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1080,1,2970,990,0,250,1730,2720,250,990,0,0,250,0,0,1730,0,2720,1240,0,990,0,250,0,0,1730,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730,0,990
2005,75,3,5,4,2,9,36233.8992891,701,3321,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1600,1,2074,0,0,400,1674,1674,400,0,0,0,400,0,0,1674,0,1674,400,0,0,0,400,0,0,1674,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674,0,0
2005,76,2,3,0,2,9,7299.9904716,6908,843,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,2178,696,0,0,1482,2178,0,696,0,0,0,0,0,1482,0,1307,2178,0,696,0,0,0,0,0,1482,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1482,0,696
2005,77,1,1,0,2,9,4493.9047438,7476,722,9,9,4,4,4,4,4,4,4,4,4,1,1,0,9,0,9,0,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,2574,858,858,0,858,858,1716,0,858,0,0,0,858,858,0,0,2574,0,858,0,0,0,858,0,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,858,858,858
2005,78,3,5,4,2,9,40131.3079820,172,4281,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,2100,1,4028,0,2014,400,1614,1614,2414,0,0,0,400,0,2014,1614,0,3628,2414,0,0,0,400,0,2014,1614,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614,2014,0
2005,79,3,5,0,3,9,50112.6347124,4230,1750,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1400,1,2210,675,0,0,1535,1535,675,0,675,0,0,0,0,1535,0,1024,1499,0,675,0,0,0,0,711,824,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535,0,675
2005,80,3,7,3,2,9,28629.2217078,1451,2606,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,2500,1,5040,0,1680,400,2960,2960,2080,0,0,0,400,0,1680,2960,0,4640,2080,0,0,0,400,0,1680,2960,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960,1680,0
2005,81,1,1,0,2,9,4082.9749676,6121,1065,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1152,2,5244,1748,1748,0,1748,3496,1748,1748,0,0,0,0,1748,1748,0,5244,3496,0,1748,0,0,0,1748,1748,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1748,1748,1748
2005,82,2,4,0,4,9,5084.9819623,5051,1480,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,3,550,0,0,0,550,550,0,0,0,0,0,0,0,550,0,0,550,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,550,0,0
2005,83,2,3,0,2,9,31637.2836962,6039,1112,9,9,4,4,4,4,4,4,4,4,4,0,9,0,9,9,9,0,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,1508,0,0,250,1258,1258,250,0,0,0,250,0,0,1258,0,1258,250,0,0,0,250,0,0,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1258,0,0
2005,84,4,9,0,2,9,22333.5608458,4651,105,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,2200,1,2428,0,0,400,2028,2028,400,0,0,0,400,0,0,2028,0,0,2428,0,0,0,400,0,0,0,2028,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,0,0
2005,85,2,3,0,5,9,41387.8776940,5733,1460,9,9,2,4,4,4,4,4,4,4,4,0,9,0,9,9,9,0,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,200,1,359,0,0,0,359,359,0,0,0,0,0,0,0,359,0,359,359,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0
2005,86,1,1,0,2,9,12080.6479502,5834,962,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,3000,1,5936,896,1680,400,2960,2960,2976,0,896,0,400,0,1680,2960,0,0,5936,0,896,0,400,0,1680,0,2960,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960,1680,896
2005,87,1,1,0,4,9,14710.2948745,6028,855,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,1406,0,0,0,1406,1406,0,0,0,0,0,0,0,1406,0,402,1406,0,0,0,0,0,0,0,1406,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1406,0,0
2005,88,2,3,0,2,9,28481.1693880,6022,1071,9,9,2,2,4,2,4,3,4,4,4,0,9,0,9,9,9,0,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,800,1,660,0,0,0,660,660,0,0,0,0,0,0,0,660,0,660,0,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0,0
2005,89,2,3,0,3,9,28134.2420806,5253,1577,9,9,1,2,2,2,2,2,4,3,4,0,9,0,9,9,9,0,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,1585,500,0,250,835,1085,500,250,250,0,250,0,0,835,0,334,1585,0,500,0,250,0,0,0,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,835,0,500
2005,90,4,9,2,5,9,21699.0001284,2144,1415,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,600,1,773,0,0,0,773,0,773,0,0,0,0,0,0,0,773,193,773,0,0,0,0,0,0,0,773,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,0,0
2005,91,4,8,0,4,9,3908.1861218,5569,764,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,858,0,0,0,858,858,0,0,0,0,0,0,0,858,0,0,858,0,0,0,0,0,0,0,858,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,858,0,0
2005,92,1,2,1,4,9,5030.0403038,4836,1346,9,9,2,4,4,4,2,4,4,4,4,0,9,0,9,0,9,0,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,666,0,0,0,666,666,0,0,0,0,0,0,0,666,0,333,666,0,0,0,0,0,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,666,0,0
2005,93,2,3,0,2,9,31305.7735972,4644,1625,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1800,1,4892,2400,0,400,2092,4492,400,2400,0,0,400,0,0,2092,0,4492,400,2400,0,0,400,0,0,2092,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092,0,2400
2005,94,3,5,0,1,9,27969.9763661,4284,893,9,9,2,2,4,2,3,4,4,4,4,0,9,0,9,9,9,0,9,9,9,0,9,1,9,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,99999,1,832,0,0,0,832,832,0,0,0,0,0,0,0,832,0,166,832,0,0,0,0,0,0,0,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,832,0,0
